GBTCode	GBTCategoryText	GPCCode	GPCCategoryText
2030608	应急装备及配套物资；医疗及防疫设备及常用应急药品；防疫卫生设备及药品；消毒及消杀药品；包括消毒剂、漂白剂；	10000531	清洁和卫生产品；清洁产品；清洁剂；漂白剂；
2030701	应急装备及配套物资；医疗及防疫设备及常用应急药品；医用耗材；卫生材料及辅料；	10005844	医疗保健；医疗器械；医疗器械；医疗器械；
2030702	应急装备及配套物资；医疗及防疫设备及常用应急药品；医用耗材；医用缝合材料及凝固材料；	10005844	医疗保健；医疗器械；医疗器械；医疗器械；
2030703	应急装备及配套物资；医疗及防疫设备及常用应急药品；医用耗材；医用高分子制品；	10005844	医疗保健；医疗器械；医疗器械；医疗器械；
2030704	应急装备及配套物资；医疗及防疫设备及常用应急药品；医用耗材；医用橡胶制品；包括医用手套；	10005844	医疗保健；医疗器械；医疗器械；医疗器械；
2030705	应急装备及配套物资；医疗及防疫设备及常用应急药品；医用耗材；中医材料；	10005844	医疗保健；医疗器械；医疗器械；医疗器械；
2030801	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；抗微生物药；	10005845	医疗保健；药品；药品；药品；
2030802	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；抗寄生虫病药；	10005845	医疗保健；药品；药品；药品；
2030803	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；麻醉药；	10005845	医疗保健；药品；药品；药品；
2030804	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；镇痛 、解热 、抗炎 、抗风湿 、抗痛风药；	10005845	医疗保健；药品；药品；药品；
2030805	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；神经系统用药；	10005845	医疗保健；药品；药品；药品；
2030806	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；治疗神经障碍药；	10005845	医疗保健；药品；药品；药品；
2030807	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；心血管系统用药；包括降血压药、升压药、强心药、抗心律失常药、抗心绞痛药、抗休克药等；	10005845	医疗保健；药品；药品；药品；
2030808	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；呼吸系统药物；	10005845	医疗保健；药品；药品；药品；
2030809	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；消化系统药物；	10005845	医疗保健；药品；药品；药品；
2030810	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；泌尿系统药物；	10005845	医疗保健；药品；药品；药品；
2030811	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；血液系统药物；	10005845	医疗保健；药品；药品；药品；
2030812	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；激素及影响内分泌药；	10005845	医疗保健；药品；药品；药品；
2030813	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；抗变态反应药；	10005845	医疗保健；药品；药品；药品；
2030814	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；免疫系统用药；	10005845	医疗保健；药品；药品；药品；
2030815	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；维生素 、矿物质类药；	10005845	医疗保健；药品；药品；药品；
2030816	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；调节水 、电解质及酸碱平衡药；	10005845	医疗保健；药品；药品；药品；
2030817	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；解毒药；	10005845	医疗保健；药品；药品；药品；
2030818	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；诊断用药；	10005845	医疗保健；药品；药品；药品；
2030819	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；皮肤科用药；	10005845	医疗保健；药品；药品；药品；
2030820	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；眼科用药；	10005845	医疗保健；药品；药品；药品；
2030821	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；耳鼻喉用药；	10005845	医疗保健；药品；药品；药品；
2030822	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；妇产科用药；	10005845	医疗保健；药品；药品；药品；
2030823	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；儿科用药；	10005845	医疗保健；药品；药品；药品；
2030824	应急装备及配套物资；医疗及防疫设备及常用应急药品；常用应急药品；中成药；	10005845	医疗保健；药品；药品；药品；
2030901	应急装备及配套物资；医疗及防疫设备及常用应急药品；医疗模块化装备；组合式医疗单元；包括医疗方舱、组合医疗帐篷等；	10002074	露营用品；露营用品；帐篷或防风雨构筑物；帐篷或防风雨构筑物产品组合装；
2030902	"应急装备及配套物资；医疗及防疫设备及常用应急药品；医疗模块化装备；医疗箱组；具备防水功能,可空投；"	10000684	医疗保健；健康治疗或辅助用品；急救用品；急救产品组合装；
2031001	应急装备及配套物资；医疗及防疫设备及常用应急药品；兽医器械及兽用药；兽医器械；	10006412	医疗保健；兽医卫生保健；兽医医疗器械；兽医医疗器械；
2031002	应急装备及配套物资；医疗及防疫设备及常用应急药品；兽医器械及兽用药；兽用药；	10000514	医疗保健；兽医卫生保健；兽药；兽药；
2040100	应急装备及配套物资；应急运输与专用作业交通设备；托盘；	10005854	储存空间和运输集装箱；储存空间或运输辅助设备； (用于放置物品或着陆的) 平台装卸支撑和运送设备；托盘；
2040500	应急装备及配套物资；应急运输与专用作业交通设备；应急机动车辆；客运车辆；包括大、中、小型客车等；	10006374	交通工具；汽车和摩托车；汽车；小轿车、货车、运动型多用途车、轻型卡车；
2040500	应急装备及配套物资；应急运输与专用作业交通设备；应急机动车辆；货运车辆；货车、半(全)挂车、自卸汽车、大型载重汽车等；	10006374	交通工具；汽车和摩托车；汽车；小轿车、货车、运动型多用途车、轻型卡车；
2040500	应急装备及配套物资；应急运输与专用作业交通设备；应急机动车辆；专用作业车辆；包括应急指挥车辆、多功能集成式救援装备工具车、移动式排水供电车、宿营车、气体化验车、野外生活保障车、灭火消防车、消防摩托车、高空作业车、洗消车、排烟车、照明车、除冰车等；	10006374	交通工具；汽车和摩托车；汽车；小轿车、货车、运动型多用途车、轻型卡车；
2060300	应急装备及配套物资；应急运输与专用作业交通设备；应急机动车辆；特殊地形车辆；包括越野车、沙漠车、摩托雪橇、雪上汽车、全地形车等；	10006773	交通工具；汽车和摩托车；摩托车、全地形车和多功能任务车；多功能任务车(UTVs)、休闲越野车(ROVs)；
2060400	应急装备及配套物资；应急运输与专用作业交通设备；应急机动车辆；特殊地形车辆；包括越野车、沙漠车、摩托雪橇、雪上汽车、全地形车等；	10006772	交通工具；汽车和摩托车；摩托车、全地形车和多功能任务车；全地形车（ATV）；
2040301	"应急装备及配套物资；应急运输与专用作业交通设备；应急船舶设备；客运船舶；包括大、中、小型客船,滚装客船等；"	10001887	运动设备；运动设备；船舶运动设备；船舶；
2040302	应急装备及配套物资；应急运输与专用作业交通设备；应急船舶设备；货运船舶；包括货船、拖船、驳船、补给船、汽车轮渡、登陆艇、沼泽水橇等；	10001887	运动设备；运动设备；船舶运动设备；船舶；
2040303	应急装备及配套物资；应急运输与专用作业交通设备；应急船舶设备；工程(工作)船舶；包括破冰船、打桩船、救捞船、救生船(艇)、潜水工作船、环保船、巡逻艇、消防船、医疗船、橡皮船、气垫船等；	10001887	运动设备；运动设备；船舶运动设备；船舶；
